TransactionId,CustomerId,GeoId,NumOfProducts,Balance,,,,
5048,15790412,G003,2,0,,,,
5049,15741416,G001,1,16893.59,,,,
5050,15598894,G003,1,122267.85,,,,
5051,15663294,G001,1,125685.79,,,,
5052,15572728,G003,1,127397.34,,,,
5053,15706729,G001,1,105271.56,,,,
5054,15674433,G002,1,115265.14,,,,
5055,15641170,G003,1,0,,,,
5056,15806284,G003,2,0,,,,
5057,15690958,G002,1,139542.82,,,,
5058,15606386,G002,3,111512.75,,,,
5059,15682322,G001,2,148466.93,,,,
5060,15579915,G001,2,0,,,,
5061,15681928,G001,1,108155.49,,,,
5062,15734005,G001,2,0,,,,
5063,15650432,G002,1,84622.13,,,,
5064,15592578,G003,2,146997.64,,,,
5065,15671243,G001,2,0,,,,
5066,15775709,G001,1,98590.25,,,,
5067,15702631,G001,2,0,,,,
5068,15602282,G002,1,134980.74,,,,
5069,15717879,G003,1,108078.56,,,,
5070,15740878,G003,2,0,,,,
5071,15794468,G001,2,0,,,,
5072,15773277,G001,2,106836.67,,,,
5073,15572657,G001,1,102490.27,,,,
5074,15800295,G002,2,112746.54,,,,
5075,15672397,G001,1,125487.89,,,,
5076,15684921,G003,1,142862.21,,,,
5077,15720676,G001,2,0,,,,
5078,15731829,G001,2,0,,,,
5079,15732672,G003,1,79388.33,,,,
5080,15692406,G001,2,0,,,,
5081,15764405,G001,2,0,,,,
5082,15757537,G001,1,107784.65,,,,
5083,15793307,G003,3,142880.28,,,,
5084,15660679,G003,1,149571.94,,,,
5085,15666856,G001,1,142767.39,,,,
5086,15687372,G002,2,121537.71,,,,
5087,15667289,G003,2,0,,,,
5088,15624641,G003,1,0,,,,
5089,15734610,G001,3,89838.71,,,,
5090,15631882,G002,1,103399.87,,,,
5091,15642709,G001,2,0,,,,
5092,15811026,G002,2,136855.94,,,,
5093,15596303,G001,2,0,,,,
5094,15787255,G002,3,140891.46,,,,
5095,15617166,G001,1,0,,,,
5096,15742442,G003,1,89364.91,,,,
5097,15758692,G001,1,146011.4,,,,
5098,15568238,G003,2,0,,,,
5099,15730353,G002,2,145294.08,,,,
5100,15731555,G002,1,106000.12,,,,
5101,15582404,G003,2,0,,,,
5102,15721462,G003,2,0,,,,
5103,15632899,G003,2,104508.77,,,,
5104,15808526,G002,1,127539.3,,,,
5105,15694349,G003,1,0,,,,
5106,15718465,G002,1,96891.46,,,,
5107,15682995,G001,1,78535.25,,,,
5108,15584776,G003,1,112712.17,,,,
5109,15777772,G003,1,119618.42,,,,
5110,15576156,G003,1,0,,,,
5111,15646756,G001,1,74963.5,,,,
5112,15742886,G001,2,138023.79,,,,
5113,15586135,G003,1,0,,,,
5114,15616152,G001,1,185513.67,,,,
5115,15721460,G001,1,185648.56,,,,
5116,15727317,G002,3,102286.6,,,,
5117,15649536,G002,1,128015.83,,,,
5118,15754929,G001,2,39539.39,,,,
5119,15572051,G001,1,0,,,,
5120,15668142,G001,2,77608.46,,,,
5121,15701176,G001,1,141462.13,,,,
5122,15708422,G003,2,0,,,,
5123,15655632,G001,1,131691.33,,,,
5124,15744606,G003,1,93833.86,,,,
5125,15612140,G003,1,137933.39,,,,
5126,15656086,G003,1,105770.14,,,,
5127,15655298,G003,2,0,,,,
5128,15644796,G003,2,0,,,,
5129,15726250,G001,2,166328.65,,,,
5130,15764432,G002,1,164307.77,,,,
5131,15631721,G002,2,163965.69,,,,
5132,15707479,G001,1,125608.72,,,,
5133,15579826,G001,1,0,,,,
5134,15668104,G003,1,118433.94,,,,
5135,15641604,G001,1,98488.08,,,,
5136,15587240,G001,2,0,,,,
5137,15680767,G002,2,98362.35,,,,
5138,15601594,G001,4,144237.91,,,,
5139,15589969,G001,1,0,,,,
5140,15703728,G003,1,0,,,,
5141,15617790,G001,2,105767.28,,,,
5142,15662500,G003,2,0,,,,
5143,15778526,G003,2,0,,,,
5144,15670584,G003,1,0,,,,
5145,15748069,G001,1,134467.26,,,,
5146,15680597,G002,1,138515.02,,,,
5147,15628992,G002,2,128647.98,,,,
5148,15719624,G001,1,121858.98,,,,
5149,15812767,G003,2,0,,,,
5150,15689201,G001,1,120108.56,,,,
5151,15614716,G001,1,196853.62,,,,
5152,15683618,G001,1,121418.62,,,,
5153,15799631,G003,2,0,,,,
5154,15692259,G001,2,0,,,,
5155,15590966,G002,2,97495.8,,,,
5156,15656426,G001,2,0,,,,
5157,15675256,G003,1,127343.4,,,,
5158,15751185,G003,1,158633.61,,,,
5159,15789582,G001,1,0,,,,
5160,15651103,G003,1,183744.98,,,,
5161,15672299,G001,2,0,,,,
5162,15772250,G003,1,0,,,,
5163,15763922,G001,2,79962.92,,,,
5164,15633870,G001,2,0,,,,
5165,15624323,G001,2,0,,,,
5166,15688612,G001,1,140956.99,,,,
5167,15694644,G003,1,0,,,,
5168,15587174,G001,2,0,,,,
5169,15579559,G003,1,145241.63,,,,
5170,15775430,G002,2,138008.06,,,,
5171,15623695,G001,2,0,,,,
5172,15760849,G001,2,0,,,,
5173,15813095,G001,2,0,,,,
5174,15705281,G003,1,0,,,,
5175,15812594,G001,2,0,,,,
5176,15626322,G003,2,127570.93,,,,
5177,15723105,G001,1,0,,,,
5178,15588449,G003,1,107812.67,,,,
5179,15794849,G002,2,91560.58,,,,
5180,15620000,G002,2,121303.77,,,,
5181,15799720,G003,2,161546.68,,,,
5182,15711287,G003,1,128415.45,,,,
5183,15613102,G001,1,57530.06,,,,
5184,15621440,G001,2,0,,,,
5185,15677146,G001,2,142243.54,,,,
5186,15801169,G002,1,138341.51,,,,
5187,15722425,G001,2,0,,,,
5188,15682421,G001,2,0,,,,
5189,15691910,G003,3,0,,,,
5190,15721779,G003,2,146466.46,,,,
5191,15579548,G003,2,0,,,,
5192,15681075,G001,1,0,,,,
5193,15607884,G001,2,0,,,,
5194,15767757,G003,1,120307.58,,,,
5195,15791550,G001,2,87637.26,,,,
5196,15658589,G003,1,94652.04,,,,
5197,15670822,G001,1,114415.84,,,,
5198,15629744,G001,2,0,,,,
5199,15660768,G001,1,84315.02,,,,
5200,15726310,G003,2,0,,,,
5201,15641298,G002,2,93955.83,,,,
5202,15625675,G001,1,67087.69,,,,
5203,15713354,G002,1,101528.61,,,,
5204,15633866,G002,1,110824.52,,,,
5205,15704231,G001,1,0,,,,
5206,15735400,G001,1,179960.2,,,,
5207,15632826,G001,1,134006.77,,,,
5208,15751022,G002,2,121532.17,,,,
5209,15664737,G003,2,0,,,,
5210,15681126,G003,1,0,,,,
5211,15738954,G001,2,129717.3,,,,
5212,15662263,G002,2,94762.16,,,,
5213,15621611,G002,1,155196.17,,,,
5214,15783752,G002,1,129514.99,,,,
5215,15709474,G002,2,113386.36,,,,
5216,15701280,G001,1,0,,,,
5217,15671104,G003,1,172196.23,,,,
5218,15796434,G001,1,97612.12,,,,
5219,15781505,G001,2,104719.94,,,,
5220,15625819,G001,1,0,,,,
5221,15753174,G002,3,139592.98,,,,
5222,15654067,G003,2,0,,,,
5223,15724719,G001,1,139096.85,,,,
5224,15624695,G003,1,140301.72,,,,
5225,15718216,G003,1,0,,,,
5226,15586300,G001,2,0,,,,
5227,15783349,G003,1,111233.09,,,,
5228,15725767,G001,2,0,,,,
5229,15791925,G001,1,147737.63,,,,
5230,15793585,G001,2,0,,,,
5231,15576641,G002,2,125725.02,,,,
5232,15749519,G001,3,128289.7,,,,
5233,15684960,G001,1,0,,,,
5234,15591286,G002,1,88826.07,,,,
5235,15668323,G001,1,143443.61,,,,
5236,15608528,G001,4,0,,,,
5237,15645184,G001,2,0,,,,
5238,15702566,G003,1,149134.46,,,,
5239,15660840,G001,1,124119.54,,,,
5240,15750811,G002,1,116822.7,,,,
5241,15733842,G001,1,103219.47,,,,
5242,15581526,G001,2,0,,,,
5243,15662751,G002,1,81954.6,,,,
5244,15684319,G002,1,95196.26,,,,
5245,15702190,G003,2,0,,,,
5246,15588517,G001,2,0,,,,
5247,15801863,G001,2,136555.01,,,,
5248,15584271,G001,1,0,,,,
5249,15700366,G001,1,119452.03,,,,
5250,15804038,G001,1,0,,,,
5251,15720820,G002,2,69881.09,,,,
5252,15743759,G001,2,0,,,,
5253,15749947,G001,2,0,,,,
5254,15670496,G003,2,0,,,,
5255,15746664,G003,1,204223.03,,,,
5256,15745533,G001,2,110314.21,,,,
5257,15761497,G003,1,163760.82,,,,
5258,15628600,G002,3,141069.18,,,,
5259,15627002,G001,1,115934.74,,,,
5260,15614635,G001,1,151457.88,,,,
5261,15731281,G002,2,154206.07,,,,
5262,15814022,G001,1,89928.99,,,,
5263,15659194,G001,1,89182.09,,,,
5264,15745030,G002,2,79706.25,,,,
5265,15691817,G003,3,0,,,,
5266,15707488,G001,2,0,,,,
5267,15784700,G001,1,117799.28,,,,
5268,15710397,G001,2,0,,,,
5269,15687648,G001,2,0,,,,
5270,15732281,G002,1,146422.22,,,,
5271,15607230,G002,2,150186.22,,,,
5272,15567630,G002,1,100275.88,,,,
5273,15587507,G001,1,0,,,,
5274,15733904,G001,1,147493.89,,,,
5275,15709511,G001,2,0,,,,
5276,15579616,G001,2,0,,,,
5277,15694852,G001,2,121823.4,,,,
5278,15589924,G003,2,0,,,,
5279,15799300,G002,1,113688.63,,,,
5280,15731330,G003,1,100471.34,,,,
5281,15694129,G002,1,100032.52,,,,
5282,15620372,G003,2,0,,,,
5283,15744622,G001,1,116358,,,,
5284,15799815,G002,1,163549.63,,,,
5285,15759250,G002,1,99183.9,,,,
5286,15732643,G003,1,131955.07,,,,
5287,15690540,G003,1,134177.06,,,,
5288,15803078,G003,2,0,,,,
5289,15652180,G001,2,0,,,,
5290,15741195,G003,1,0,,,,
5291,15743490,G002,1,94348.94,,,,
5292,15575510,G001,1,155584.21,,,,
5293,15732610,G001,2,0,,,,
5294,15602909,G003,2,0,,,,
5295,15734058,G002,1,170661.47,,,,
5296,15801788,G002,1,185544.36,,,,
5297,15702462,G003,1,52831.13,,,,
5298,15683416,G002,3,97750.07,,,,
5299,15794187,G001,2,114007.5,,,,
5300,15792989,G001,1,104308.77,,,,
5301,15613734,G001,2,84719.13,,,,
5302,15606177,G001,2,0,,,,
5303,15636700,G001,1,140236.98,,,,
5304,15645766,G003,2,0,,,,
5305,15671345,G003,2,75302.85,,,,
5306,15652469,G001,2,0,,,,
5307,15749638,G001,1,104760.82,,,,
5308,15728706,G001,1,0,,,,
5309,15735439,G003,1,113693,,,,
5310,15778696,G003,1,174180.39,,,,
5311,15624744,G002,1,115766.26,,,,
5312,15584338,G001,2,0,,,,
5313,15726178,G003,2,0,,,,
5314,15794939,G001,2,121215.9,,,,
5315,15788068,G002,3,144677.19,,,,
5316,15572956,G001,1,115350.63,,,,
5317,15780386,G003,1,105683.63,,,,
5318,15791114,G001,1,135179.49,,,,
5319,15708046,G003,1,117551.23,,,,
5320,15719779,G002,2,157404.02,,,,
5321,15591550,G003,1,77910.23,,,,
5322,15639368,G001,1,110942.9,,,,
5323,15699830,G001,2,0,,,,
5324,15569264,G001,1,179305.09,,,,
5325,15595158,G002,2,150593.59,,,,
5326,15599126,G001,1,123815.86,,,,
5327,15650575,G003,2,0,,,,
5328,15641490,G002,2,69385.17,,,,
5329,15680234,G002,1,138032.15,,,,
5330,15592230,G001,2,0,,,,
5331,15626212,G001,1,0,,,,
5332,15700627,G002,1,143500.82,,,,
5333,15782641,G003,1,119670.18,,,,
5334,15784445,G003,1,99106.73,,,,
5335,15813681,G002,2,120135.55,,,,
5336,15596649,G001,1,0,,,,
5337,15700460,G001,1,120905.03,,,,
5338,15724076,G003,3,0,,,,
5339,15784000,G002,1,102277.52,,,,
5340,15733966,G002,1,125292.53,,,,
5341,15612667,G003,1,0,,,,
5342,15654025,G001,1,101629.3,,,,
5343,15589431,G002,1,171937.27,,,,
5344,15578238,G001,2,0,,,,
5345,15566269,G001,2,0,,,,
5346,15639217,G001,2,0,,,,
5347,15688644,G001,1,129743.75,,,,
5348,15662426,G003,1,0,,,,
5349,15720511,G002,1,151191.31,,,,
5350,15567246,G002,2,102630.13,,,,
5351,15647965,G001,2,114023.64,,,,
5352,15679048,G002,1,124227.14,,,,
5353,15675749,G001,2,0,,,,
5354,15782181,G003,1,80285.16,,,,
5355,15795738,G001,1,175477.15,,,,
5356,15773751,G001,1,132144.35,,,,
5357,15655436,G002,1,136911.07,,,,
5358,15691396,G002,2,133299.67,,,,
5359,15796958,G001,2,0,,,,
5360,15801832,G002,1,117691,,,,
5361,15661349,G001,2,0,,,,
5362,15719265,G001,2,0,,,,
5363,15779985,G002,2,133199.71,,,,
5364,15663410,G003,3,135506.58,,,,
5365,15704144,G002,2,127154.14,,,,
5366,15774104,G003,2,0,,,,
5367,15812230,G002,3,49508.79,,,,
5368,15742848,G001,1,0,,,,
5369,15745326,G001,1,75051.49,,,,
5370,15674541,G003,1,123925.23,,,,
5371,15728564,G001,2,0,,,,
5372,15580701,G001,1,153819.58,,,,
5373,15688973,G003,2,0,,,,
5374,15709412,G003,2,0,,,,
5375,15607753,G003,1,70417.79,,,,
5376,15705352,G003,1,111484.88,,,,
5377,15602500,G003,1,146343.98,,,,
5378,15672437,G001,2,160541,,,,
5379,15720968,G002,2,130274.26,,,,
5380,15730796,G001,1,98993.02,,,,
5381,15768219,G003,2,0,,,,
5382,15663883,G002,2,141827.33,,,,
5383,15589296,G001,1,110054.45,,,,
5384,15586425,G001,2,0,,,,
5385,15679813,G003,1,0,,,,
5386,15681410,G002,1,98088.09,,,,
5387,15668283,G001,4,118317.27,,,,
5388,15624072,G003,2,0,,,,
5389,15669664,G002,1,99774.5,,,,
5390,15682728,G001,2,0,,,,
5391,15573851,G001,3,0,,,,
5392,15733661,G003,2,133806.54,,,,
5393,15710012,G003,2,0,,,,
5394,15763327,G001,2,124993.29,,,,
5395,15668853,G003,1,157622.58,,,,
5396,15639303,G002,1,126111.61,,,,
5397,15691011,G001,2,161651.37,,,,
5398,15638513,G001,2,142856.95,,,,
5399,15648933,G002,1,111100.98,,,,
5400,15628904,G003,1,102918.38,,,,
5401,15644788,G001,2,0,,,,
5402,15598161,G001,2,0,,,,
5403,15745624,G001,2,0,,,,
5404,15733169,G003,1,125265.61,,,,
5405,15801417,G001,1,82500.28,,,,
5406,15592707,G002,2,175754.87,,,,
5407,15593954,G001,1,109387.33,,,,
5408,15714431,G001,2,100443.36,,,,
5409,15638257,G003,2,83102.72,,,,
5410,15690939,G003,1,0,,,,
5411,15723613,G001,2,0,,,,
5412,15813640,G001,2,0,,,,
5413,15707322,G001,1,115290.27,,,,
5414,15588918,G001,2,0,,,,
5415,15600357,G001,2,140197.71,,,,
5416,15747014,G001,1,105245.34,,,,
5417,15809830,G001,2,0,,,,
5418,15662245,G001,2,0,,,,
5419,15651075,G002,1,142296.13,,,,
5420,15594456,G003,1,99097.33,,,,
5421,15583462,G001,2,171069.39,,,,
5422,15757661,G001,2,0,,,,
5423,15729117,G001,1,102523.88,,,,
5424,15749671,G001,2,0,,,,
5425,15566253,G002,1,143391.07,,,,
5426,15595153,G002,2,106022.73,,,,
5427,15698572,G003,1,0,,,,
5428,15674149,G002,2,128960.21,,,,
5429,15623082,G001,2,0,,,,
5430,15797905,G001,2,0,,,,
5431,15746028,G001,2,0,,,,
5432,15582951,G001,1,126442.59,,,,
5433,15616471,G003,1,0,,,,
5434,15641575,G001,1,127261.35,,,,
5435,15638803,G003,2,0,,,,
5436,15808283,G001,1,0,,,,
5437,15811200,G001,2,0,,,,
5438,15733476,G002,1,73481.05,,,,
5439,15633274,G001,1,160515.37,,,,
5440,15582168,G002,2,149525.34,,,,
5441,15807269,G002,1,166522.78,,,,
5442,15602979,G001,1,135536.5,,,,
5443,15660417,G002,1,120481.69,,,,
5444,15590199,G003,1,103421.32,,,,
5445,15641794,G001,2,135658.73,,,,
5446,15779174,G001,2,0,,,,
5447,15785547,G001,2,191402.82,,,,
5448,15795124,G002,1,94504.35,,,,
5449,15718912,G002,1,126147.84,,,,
5450,15592028,G001,1,0,,,,
5451,15580227,G001,2,0,,,,
5452,15657830,G001,2,87624.03,,,,
5453,15798256,G001,2,153697.53,,,,
5454,15643819,G001,2,0,,,,
5455,15754301,G001,1,0,,,,
5456,15726855,G002,1,116585.97,,,,
5457,15755225,G002,2,134464.58,,,,
5458,15725221,G002,1,83008.31,,,,
5459,15789055,G003,1,113635.16,,,,
5460,15617507,G003,2,0,,,,
5461,15668894,G002,2,122552.48,,,,
5462,15589563,G003,2,118899.45,,,,
5463,15693162,G001,1,99713.87,,,,
5464,15750099,G001,1,0,,,,
5465,15795540,G001,1,134208.22,,,,
5466,15794941,G002,3,85906.65,,,,
5467,15611848,G002,1,137714.25,,,,
5468,15581237,G003,1,160777.9,,,,
5469,15738150,G001,2,0,,,,
5470,15678571,G001,2,0,,,,
5471,15736124,G001,2,102585.88,,,,
5472,15623202,G002,2,102556.18,,,,
5473,15804201,G002,1,126772.57,,,,
5474,15596863,G002,1,158373.23,,,,
5475,15696277,G001,2,0,,,,
5476,15748608,G002,1,141927.1,,,,
5477,15723864,G003,2,109876.82,,,,
5478,15802390,G001,2,0,,,,
5479,15774336,G002,2,111369.79,,,,
5480,15648766,G003,1,116969.35,,,,
5481,15659094,G002,2,136729.51,,,,
5482,15606397,G002,1,152086.15,,,,
5483,15642619,G003,2,0,,,,
5484,15666032,G003,1,127289.28,,,,
5485,15595842,G002,1,119852.01,,,,
5486,15753837,G003,2,0,,,,
5487,15783882,G003,2,0,,,,
5488,15799790,G001,1,0,,,,
5489,15628155,G001,1,117183.74,,,,
5490,15703778,G001,1,129907.63,,,,
5491,15722322,G003,2,0,,,,
5492,15639278,G002,2,145387.32,,,,
5493,15568487,G001,1,124616.23,,,,
5494,15682084,G001,2,0,,,,
5495,15642821,G003,1,95808.19,,,,
5496,15601387,G001,2,0,,,,
5497,15642515,G001,2,0,,,,
5498,15710421,G003,1,117152.3,,,,
5499,15726774,G001,1,106250.72,,,,
5500,15649078,G002,2,111837.78,,,,
5501,15641877,G001,1,97023.21,,,,
5502,15796496,G001,1,137687.72,,,,
5503,15815690,G003,1,113348.5,,,,
5504,15631739,G003,1,122109.78,,,,
5505,15625584,G001,2,120452.4,,,,
5506,15802466,G001,2,0,,,,
5507,15697028,G003,2,65812.35,,,,
5508,15575759,G003,1,54428.37,,,,
5509,15567442,G001,2,0,,,,
5510,15746805,G001,2,0,,,,
5511,15636330,G002,2,143279.58,,,,
5512,15714970,G002,1,103846.65,,,,
5513,15653784,G001,1,125190.86,,,,
5514,15693543,G001,2,0,,,,
5515,15773283,G001,1,38340.02,,,,
5516,15742534,G002,2,123802.98,,,,
5517,15569878,G001,1,96651.03,,,,
5518,15729454,G001,2,0,,,,
5519,15578375,G001,2,0,,,,
5520,15785559,G001,1,133237.21,,,,
5521,15649414,G001,1,142105.35,,,,
5522,15701605,G001,1,166115.42,,,,
5523,15686696,G001,2,81070.34,,,,
5524,15625586,G001,1,0,,,,
5525,15654975,G001,2,123835.52,,,,
5526,15782993,G001,2,123401.43,,,,
5527,15774382,G002,1,169377.31,,,,
5528,15689602,G001,1,130015.24,,,,
5529,15756155,G001,2,0,,,,
5530,15812647,G001,2,133936.04,,,,
5531,15736043,G001,1,114543.27,,,,
5532,15696744,G001,1,119794.67,,,,
5533,15602572,G001,2,0,,,,
5534,15674765,G003,1,0,,,,
5535,15678725,G001,2,0,,,,
5536,15694444,G002,3,157138.99,,,,
5537,15795878,G003,2,0,,,,
5538,15735346,G002,1,136733.24,,,,
5539,15687094,G002,2,82498.14,,,,
5540,15790067,G003,1,151914.93,,,,
5541,15605742,G001,1,80090.93,,,,
5542,15566740,G003,1,83739.32,,,,
5543,15664897,G001,1,181166.44,,,,
5544,15585777,G001,1,130588.82,,,,
5545,15650864,G001,2,0,,,,
5546,15806709,G002,1,94126.67,,,,
5547,15633818,G001,2,0,,,,
5548,15713845,G001,1,148045.68,,,,
5549,15639662,G001,2,0,,,,
5550,15567013,G003,2,0,,,,
5551,15777784,G001,1,168165.84,,,,
5552,15800251,G002,2,72835.56,,,,
5553,15651315,G001,2,0,,,,
5554,15651450,G002,2,123212.08,,,,
5555,15784218,G003,2,0,,,,
5556,15572398,G003,2,0,,,,
5557,15707962,G001,2,119501.88,,,,
5558,15705663,G002,2,144550.83,,,,
5559,15645355,G002,1,126729.41,,,,
5560,15729557,G002,1,119984.07,,,,
5561,15631436,G001,1,0,,,,
5562,15583073,G003,1,0,,,,
5563,15614361,G003,1,121490.05,,,,
5564,15724684,G003,1,91897.8,,,,
5565,15700083,G003,2,139443.75,,,,
5566,15636541,G002,1,144961.97,,,,
5567,15796015,G002,1,126041.02,,,,
5568,15787222,G002,2,69459.05,,,,
5569,15594270,G001,2,198338.77,,,,
5570,15701524,G001,2,0,,,,
5571,15645847,G002,3,109196.66,,,,
5572,15708867,G003,3,134168.5,,,,
5573,15613140,G001,1,0,,,,
5574,15628893,G001,1,0,,,,
5575,15764073,G003,2,0,,,,
5576,15782879,G001,2,0,,,,
5577,15635964,G002,1,120100.41,,,,
5578,15726087,G001,1,0,,,,
5579,15726313,G003,2,0,,,,
5580,15578073,G003,2,0,,,,
5581,15786249,G003,2,0,,,,
5582,15812850,G003,2,0,,,,
5583,15596972,G001,1,0,,,,
5584,15620579,G003,2,0,,,,
5585,15768270,G003,2,0,,,,
5586,15656597,G002,2,135559.8,,,,
5587,15699446,G002,2,150355.35,,,,
5588,15615004,G001,2,0,,,,
5589,15704771,G001,2,133489.12,,,,
5590,15588372,G002,1,105489.31,,,,
5591,15681439,G002,2,60205.2,,,,
5592,15607509,G001,2,0,,,,
5593,15670343,G003,2,0,,,,
5594,15597968,G003,1,0,,,,
5595,15658432,G001,1,0,,,,
5596,15616431,G001,1,0,,,,
5597,15796957,G003,3,0,,,,
5598,15815552,G001,1,112333.63,,,,
5599,15631871,G002,1,116936.81,,,,
5600,15635870,G002,1,117721.02,,,,
5601,15596713,G001,2,165896.22,,,,
5602,15684211,G003,1,153656.85,,,,
5603,15760521,G001,1,94164,,,,
5604,15608408,G003,2,0,,,,
5605,15804721,G001,1,191808.73,,,,
5606,15730272,G001,1,152199.33,,,,
5607,15741988,G002,1,125396.24,,,,
5608,15771728,G002,3,104405.54,,,,
5609,15605113,G001,1,133801.49,,,,
5610,15661945,G003,3,0,,,,
5611,15783816,G001,2,0,,,,
5612,15721207,G002,1,100047.33,,,,
5613,15764072,G001,1,109848.6,,,,
5614,15689412,G001,1,127849.38,,,,
5615,15798385,G003,2,0,,,,
5616,15775339,G001,1,95947.76,,,,
5617,15585256,G003,2,0,,,,
5618,15797329,G001,1,137638.69,,,,
5619,15780220,G001,1,0,,,,
5620,15648951,G003,2,0,,,,
5621,15752409,G001,2,0,,,,
5622,15807524,G001,2,0,,,,
5623,15766649,G001,1,89416.99,,,,
5624,15696812,G003,2,0,,,,
5625,15581295,G003,1,0,,,,
5626,15663234,G001,1,143262.04,,,,
5627,15741417,G003,2,119656.45,,,,
5628,15695174,G001,1,132954.64,,,,
5629,15665168,G002,2,105206.7,,,,
5630,15601503,G003,2,0,,,,
5631,15706131,G003,2,83061.26,,,,
5632,15782758,G001,1,147650.68,,,,
5633,15591091,G001,1,73348.56,,,,
5634,15715877,G001,2,0,,,,
5635,15756918,G001,2,0,,,,
5636,15746662,G003,1,116320.68,,,,
5637,15626679,G001,2,0,,,,
5638,15793343,G001,2,0,,,,
5639,15576774,G001,2,0,,,,
5640,15801316,G001,1,66250.71,,,,
5641,15800514,G002,2,95675.62,,,,
5642,15662232,G002,2,92616.64,,,,
5643,15737778,G003,1,0,,,,
5644,15782096,G003,1,0,,,,
5645,15783522,G003,1,100565.94,,,,
5646,15785373,G003,1,190305.78,,,,
5647,15756272,G002,1,118536.4,,,,
5648,15615245,G001,1,127649.64,,,,
5649,15600174,G001,1,165358.77,,,,
5650,15752956,G003,2,0,,,,
5651,15644882,G002,1,78249.53,,,,
5652,15766272,G002,1,125193.96,,,,
5653,15800620,G001,2,0,,,,
5654,15569764,G002,1,154007.21,,,,
5655,15747458,G003,2,133214.88,,,,
5656,15573171,G003,1,146202.93,,,,
5657,15736769,G001,2,0,,,,
5658,15763381,G001,1,90963.49,,,,
5659,15814430,G003,1,0,,,,
5660,15638607,G001,1,0,,,,
5661,15737133,G003,1,114386.85,,,,
5662,15613945,G001,2,0,,,,
5663,15659937,G001,2,0,,,,
5664,15765287,G001,2,0,,,,
5665,15661723,G003,1,137260.78,,,,
5666,15766064,G001,2,111060.05,,,,
5667,15649616,G003,1,124447.73,,,,
5668,15719017,G001,2,0,,,,
5669,15720919,G001,1,0,,,,
5670,15706706,G002,2,135310.41,,,,
5671,15709653,G001,2,0,,,,
5672,15805104,G001,2,0,,,,
5673,15622442,G001,2,0,,,,
5674,15572801,G003,2,139393.19,,,,
5675,15767598,G003,2,0,,,,
5676,15757897,G001,1,104258.8,,,,
5677,15568104,G001,2,0,,,,
5678,15763414,G002,1,113447.01,,,,
5679,15732265,G001,2,0,,,,
5680,15621974,G002,2,111063.73,,,,
5681,15803947,G002,1,161378.02,,,,
5682,15720706,G003,1,82766.43,,,,
5683,15759290,G003,2,0,,,,
5684,15651664,G001,1,104267.7,,,,
5685,15795132,G001,1,91718.8,,,,
5686,15811565,G003,1,63488.7,,,,
5687,15713774,G003,1,12459.19,,,,
5688,15691840,G002,2,159863.9,,,,
5689,15682021,G002,2,104592.55,,,,
5690,15612931,G003,1,132088.59,,,,
5691,15676707,G003,2,0,,,,
5692,15601383,G003,1,120654.68,,,,
5693,15662662,G001,2,0,,,,
5694,15752694,G001,1,83772.95,,,,
5695,15590683,G001,1,172325.67,,,,
5696,15773591,G001,2,117685.31,,,,
5697,15723620,G001,2,0,,,,
5698,15671779,G001,2,0,,,,
5699,15672966,G003,2,0,,,,
5700,15624667,G001,1,135871.5,,,,
5701,15812888,G001,4,0,,,,
5702,15724154,G002,1,128504.76,,,,
5703,15749540,G001,2,0,,,,
5704,15621063,G001,1,56228.25,,,,
5705,15661626,G002,1,98792.4,,,,
5706,15698703,G002,2,181768.32,,,,
5707,15801431,G003,1,101198.01,,,,
5708,15649451,G001,2,0,,,,
5709,15626156,G001,2,0,,,,
5710,15606158,G001,1,0,,,,
5711,15589496,G001,2,139064.06,,,,
5712,15730345,G001,1,104508.1,,,,
5713,15572038,G002,1,113948.58,,,,
5714,15643439,G001,2,0,,,,
5715,15604158,G001,2,0,,,,
5716,15657396,G001,2,0,,,,
5717,15709478,G002,2,117524.72,,,,
5718,15628824,G001,1,160389.82,,,,
5719,15814519,G001,2,0,,,,
5720,15636520,G001,1,125547.53,,,,
5721,15794414,G003,1,92783.68,,,,
5722,15643671,G002,2,97036.22,,,,
5723,15700650,G001,2,0,,,,
5724,15680224,G001,2,0,,,,
5725,15784286,G003,1,102145.13,,,,
5726,15693996,G001,1,113452.66,,,,
5727,15764343,G003,1,155681.72,,,,
5728,15704168,G002,1,127475.24,,,,
5729,15680197,G001,2,0,,,,
5730,15633729,G001,1,112751.13,,,,
5731,15577683,G001,2,0,,,,
5732,15800746,G001,1,144889.18,,,,
5733,15788686,G003,2,0,,,,
5734,15742798,G001,1,150126.44,,,,
5735,15596647,G001,1,69712.74,,,,
5736,15756070,G003,2,0,,,,
5737,15775116,G001,2,0,,,,
5738,15575428,G002,2,117438.92,,,,
5739,15654074,G001,1,119315.75,,,,
5740,15695872,G001,1,89571.59,,,,
5741,15568885,G002,1,102251.57,,,,
5742,15725036,G001,1,118546.71,,,,
5743,15632665,G001,1,0,,,,
5744,15571476,G003,1,103257.14,,,,
5745,15776850,G003,1,124209.02,,,,
5746,15623649,G003,2,0,,,,
5747,15751131,G003,1,150302.84,,,,
5748,15688128,G003,1,108653.93,,,,
5749,15678412,G001,1,85325.93,,,,
5750,15770291,G001,2,0,,,,
